date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:42	3469/3469	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202023%2019:37:43%20GMT	https://escritoriolucrativo.produtoprincipal.com.br/wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.woff2	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.10.delayed	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:43	3469/3469	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202023%2019:37:43%20GMT	https://escritoriolucrativo.produtoprincipal.com.br/wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Italic.ttf.woff2	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Italic.ttf.11.delayed	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:43	59305/59305	---M-Z	200	added ('OK')	text/css	etag:%22613fa20b-3171%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	C:/Users/netin/Desktop/sites/el-newss/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:44	21430/21430	---M-Z	200	added ('OK')	text/css	etag:%2253b6-5caf065051f8f-gzip%22	https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:44	19282/19282	---M-Z	200	added ('OK')	text/css	etag:%224b52-62c1c5c9-33533d5b560f36cb;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:45	188993/188993	---M--	200	added ('OK')	image/png	etag:%222e241-635a79f9-bc1181d4bcee6aff;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/capa-youtube-site.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/capa-youtube-site.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:45	11151/11151	---M--	200	added ('OK')	image/png	etag:%222b8f-635a79fa-dc3787919c8ecdf9;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/cta-pay-1.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/cta-pay-1.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:45	11775/11775	---M-Z	200	added ('OK')	text/css	etag:%222dff-62c1c5d9-bc6fe764403278a7;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:46	1258527/1258527	---M--	200	added ('OK')	image/png	etag:%2213341f-635a79fe-b5e350eda73caea;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/MAN-TOPO-FINAL-949x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/MAN-TOPO-FINAL-949x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:47	941868/941868	---M--	200	added ('OK')	image/png	etag:%22e5f2c-635a7a00-be7f8940d3a60660;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/face-icon-01-1024x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/face-icon-01-1024x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:47	790993/790993	---M--	200	added ('OK')	image/png	etag:%22c11d1-635a7a07-3abd47d15a52bcae;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/face-icon-02-1024x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/face-icon-02-1024x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:47	1237963/1237963	---M--	200	added ('OK')	image/png	etag:%2212e3cb-635a7a0b-ea2612c2f249101c;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/iconface05-1024x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/iconface05-1024x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:47	358237/358237	---M--	200	added ('OK')	image/png	etag:%225775d-635a7a0f-9d4c2a4df4a08894;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/logo-445px-fnd-transp-1024x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/logo-445px-fnd-transp-1024x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:48	34860/34860	---M--	200	added ('OK')	image/jpeg	etag:%22882c-635a7a11-b2879d2cfbb7c68c;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo01-ok-300x300.jpg	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo01-ok-300x300.jpg	(from https://escritoriolucrativo.produtoprincipal.com.br/)
